time,method,number of record,elapsed time
2021/08/08 17:14:56,GET,330000,2
2021/08/08 17:18:04,GET,340000,4
2021/08/08 17:21:13,GET,350000,2
2021/08/08 17:24:19,GET,360000,4
2021/08/08 17:27:24,GET,370000,3
2021/08/08 17:30:30,GET,380000,3
2021/08/08 17:33:36,GET,390000,3
2021/08/08 17:36:38,GET,400000,2
2021/08/08 17:39:40,GET,410000,2
2021/08/08 17:42:44,GET,420000,2
2021/08/08 17:45:46,GET,430000,3
2021/08/08 17:48:51,GET,440000,2
2021/08/08 17:51:55,GET,450000,3
2021/08/08 17:54:55,GET,460000,2
2021/08/08 17:57:58,GET,470000,3
2021/08/08 18:01:02,GET,480000,2
2021/08/08 18:04:03,GET,490000,2
2021/08/08 18:07:08,GET,500000,2
2021/08/08 18:10:11,GET,510000,2
2021/08/08 18:13:15,GET,520000,2
2021/08/08 18:16:16,GET,530000,2
2021/08/08 18:19:20,GET,540000,3
2021/08/08 18:22:24,GET,550000,3
2021/08/08 18:25:25,GET,560000,2
2021/08/08 18:28:28,GET,570000,3
2021/08/08 18:31:30,GET,580000,2
2021/08/08 18:34:33,GET,590000,2
2021/08/08 18:37:33,GET,600000,2
2021/08/08 18:40:36,GET,610000,2
2021/08/08 18:43:36,GET,620000,3
2021/08/08 18:46:41,GET,630000,4
2021/08/08 18:49:44,GET,640000,2
2021/08/08 18:52:47,GET,650000,2
2021/08/08 18:55:48,GET,660000,3
2021/08/08 18:58:49,GET,670000,2
2021/08/08 19:01:51,GET,680000,2
2021/08/08 19:04:56,GET,690000,2
2021/08/08 19:07:58,GET,700000,2
2021/08/08 19:11:02,GET,710000,3
2021/08/08 19:14:02,GET,720000,2
2021/08/08 19:17:06,GET,730000,4
2021/08/08 19:20:08,GET,740000,2
2021/08/08 19:23:10,GET,750000,2
2021/08/08 19:26:10,GET,760000,2
2021/08/08 19:29:14,GET,770000,2
2021/08/08 19:32:16,GET,780000,2
2021/08/08 19:35:20,GET,790000,3
2021/08/08 19:38:25,GET,800000,2
2021/08/08 19:41:26,GET,810000,2
2021/08/08 19:44:30,GET,820000,3
2021/08/08 19:47:32,GET,830000,2
2021/08/08 19:50:37,GET,840000,3
2021/08/08 19:53:42,GET,850000,3
2021/08/08 19:56:43,GET,860000,2
2021/08/08 19:59:47,GET,870000,3
2021/08/08 20:02:50,GET,880000,3
2021/08/08 20:05:53,GET,890000,3
2021/08/08 20:08:54,GET,900000,2
2021/08/08 20:11:58,GET,910000,2
2021/08/08 20:15:02,GET,920000,2
2021/08/08 20:18:04,GET,930000,2
2021/08/08 20:21:08,GET,940000,3
2021/08/08 20:24:09,GET,950000,3
2021/08/08 20:27:12,GET,960000,2
2021/08/08 20:30:14,GET,970000,3
2021/08/08 20:33:18,GET,980000,2
2021/08/08 20:36:19,GET,990000,4
2021/08/08 20:39:22,GET,1000000,2
2021/08/08 20:42:26,GET,1010000,3
2021/08/08 20:45:28,GET,1020000,3
2021/08/08 20:48:32,GET,1030000,2
2021/08/08 20:51:33,GET,1040000,3
2021/08/08 20:54:38,GET,1050000,1
2021/08/08 20:57:40,GET,1060000,3
2021/08/08 21:00:43,GET,1070000,2
2021/08/08 21:03:48,GET,1080000,3
2021/08/08 21:06:51,GET,1090000,2
2021/08/08 21:09:57,GET,1100000,1
2021/08/08 21:13:01,GET,1110000,2
2021/08/08 21:16:02,GET,1120000,2
2021/08/08 21:19:08,GET,1130000,3
2021/08/08 21:22:09,GET,1140000,2
2021/08/08 21:25:13,GET,1150000,3
2021/08/08 21:28:15,GET,1160000,3
2021/08/08 21:31:17,GET,1170000,6
2021/08/08 21:34:22,GET,1180000,2
2021/08/08 21:37:26,GET,1190000,2
2021/08/08 21:40:27,GET,1200000,1
2021/08/08 21:43:32,GET,1210000,2
