time,method,number of record,elapsed time
2021/08/08 17:13:24,GET,325500,2
2021/08/08 17:13:26,GET,325600,11
2021/08/08 17:13:28,GET,325700,3
2021/08/08 17:13:30,GET,325800,3
2021/08/08 17:13:32,GET,325900,3
2021/08/08 17:13:34,GET,326000,3
2021/08/08 17:13:36,GET,326100,3
2021/08/08 17:13:38,GET,326200,4
2021/08/08 17:13:40,GET,326300,3
2021/08/08 17:13:42,GET,326400,3
2021/08/08 17:13:44,GET,326500,3
2021/08/08 17:13:46,GET,326600,4
2021/08/08 17:13:48,GET,326700,4
2021/08/08 17:13:50,GET,326800,5
2021/08/08 17:13:53,GET,326900,4
2021/08/08 17:13:55,GET,327000,3
2021/08/08 17:13:57,GET,327100,4
2021/08/08 17:13:59,GET,327200,4
2021/08/08 17:14:01,GET,327300,4
2021/08/08 17:14:03,GET,327400,5
2021/08/08 17:14:05,GET,327500,4
2021/08/08 17:14:07,GET,327600,4
2021/08/08 17:14:09,GET,327700,4
2021/08/08 17:14:11,GET,327800,4
2021/08/08 17:14:13,GET,327900,3
2021/08/08 17:14:15,GET,328000,3
2021/08/08 17:14:18,GET,328100,7
2021/08/08 17:14:20,GET,328200,3
2021/08/08 17:14:22,GET,328300,2
2021/08/08 17:14:24,GET,328400,4
2021/08/08 17:14:26,GET,328500,3
2021/08/08 17:14:28,GET,328600,3
2021/08/08 17:14:30,GET,328700,5
2021/08/08 17:14:32,GET,328800,2
2021/08/08 17:14:34,GET,328900,7
2021/08/08 17:14:36,GET,329000,3
2021/08/08 17:14:38,GET,329100,5
2021/08/08 17:14:40,GET,329200,4
2021/08/08 17:14:42,GET,329300,3
2021/08/08 17:14:45,GET,329400,3
2021/08/08 17:14:47,GET,329500,3
2021/08/08 17:14:49,GET,329600,3
2021/08/08 17:14:50,GET,329700,2
2021/08/08 17:14:52,GET,329800,4
2021/08/08 17:14:54,GET,329900,5
2021/08/08 17:14:56,GET,330000,2
2021/08/08 17:14:58,GET,330100,3
2021/08/08 17:15:00,GET,330200,4
2021/08/08 17:15:02,GET,330300,3
2021/08/08 17:15:04,GET,330400,3
2021/08/08 17:15:06,GET,330500,3
2021/08/08 17:15:09,GET,330600,4
2021/08/08 17:15:10,GET,330700,3
2021/08/08 17:15:12,GET,330800,4
2021/08/08 17:15:14,GET,330900,4
2021/08/08 17:15:16,GET,331000,3
2021/08/08 17:15:18,GET,331100,2
2021/08/08 17:15:20,GET,331200,2
2021/08/08 17:15:22,GET,331300,3
2021/08/08 17:15:23,GET,331400,3
2021/08/08 17:15:25,GET,331500,3
2021/08/08 17:15:27,GET,331600,2
2021/08/08 17:15:29,GET,331700,3
2021/08/08 17:15:31,GET,331800,4
2021/08/08 17:15:33,GET,331900,3
2021/08/08 17:15:35,GET,332000,3
2021/08/08 17:15:37,GET,332100,3
2021/08/08 17:15:39,GET,332200,3
2021/08/08 17:15:40,GET,332300,3
2021/08/08 17:15:42,GET,332400,3
2021/08/08 17:15:44,GET,332500,3
2021/08/08 17:15:46,GET,332600,3
2021/08/08 17:15:48,GET,332700,2
2021/08/08 17:15:49,GET,332800,3
2021/08/08 17:15:51,GET,332900,3
2021/08/08 17:15:53,GET,333000,2
2021/08/08 17:15:55,GET,333100,3
2021/08/08 17:15:57,GET,333200,3
2021/08/08 17:15:59,GET,333300,4
2021/08/08 17:16:00,GET,333400,3
2021/08/08 17:16:02,GET,333500,3
2021/08/08 17:16:04,GET,333600,3
2021/08/08 17:16:06,GET,333700,4
2021/08/08 17:16:08,GET,333800,3
2021/08/08 17:16:09,GET,333900,2
2021/08/08 17:16:11,GET,334000,3
2021/08/08 17:16:13,GET,334100,2
2021/08/08 17:16:15,GET,334200,3
2021/08/08 17:16:17,GET,334300,3
2021/08/08 17:16:18,GET,334400,3
2021/08/08 17:16:20,GET,334500,3
2021/08/08 17:16:23,GET,334600,3
2021/08/08 17:16:26,GET,334700,3
2021/08/08 17:16:28,GET,334800,4
2021/08/08 17:16:30,GET,334900,3
2021/08/08 17:16:32,GET,335000,3
2021/08/08 17:16:34,GET,335100,2
2021/08/08 17:16:36,GET,335200,3
2021/08/08 17:16:38,GET,335300,3
2021/08/08 17:16:40,GET,335400,3
2021/08/08 17:16:41,GET,335500,3
2021/08/08 17:16:43,GET,335600,3
2021/08/08 17:16:45,GET,335700,4
2021/08/08 17:16:47,GET,335800,3
2021/08/08 17:16:49,GET,335900,3
2021/08/08 17:16:50,GET,336000,3
2021/08/08 17:16:52,GET,336100,3
2021/08/08 17:16:54,GET,336200,2
2021/08/08 17:16:56,GET,336300,2
2021/08/08 17:16:58,GET,336400,3
2021/08/08 17:16:59,GET,336500,4
2021/08/08 17:17:01,GET,336600,3
2021/08/08 17:17:03,GET,336700,3
2021/08/08 17:17:05,GET,336800,3
2021/08/08 17:17:07,GET,336900,3
2021/08/08 17:17:08,GET,337000,3
2021/08/08 17:17:10,GET,337100,3
2021/08/08 17:17:13,GET,337200,3
2021/08/08 17:17:15,GET,337300,3
2021/08/08 17:17:17,GET,337400,3
2021/08/08 17:17:19,GET,337500,5
2021/08/08 17:17:21,GET,337600,3
2021/08/08 17:17:23,GET,337700,3
2021/08/08 17:17:24,GET,337800,3
2021/08/08 17:17:26,GET,337900,2
2021/08/08 17:17:28,GET,338000,2
2021/08/08 17:17:30,GET,338100,3
2021/08/08 17:17:32,GET,338200,3
2021/08/08 17:17:33,GET,338300,3
2021/08/08 17:17:35,GET,338400,3
