time,method,number of record,elapsed time
2021/08/08 15:00:55,GET,62000,4
2021/08/08 15:00:55,GET,62010,4
2021/08/08 15:00:55,GET,62020,3
2021/08/08 15:00:56,GET,62030,4
2021/08/08 15:00:56,GET,62040,5
2021/08/08 15:00:56,GET,62050,3
2021/08/08 15:00:56,GET,62060,5
2021/08/08 15:00:57,GET,62070,3
2021/08/08 15:00:57,GET,62080,4
2021/08/08 15:00:57,GET,62090,6
2021/08/08 15:00:57,GET,62100,4
2021/08/08 15:00:57,GET,62110,4
2021/08/08 15:00:58,GET,62120,5
2021/08/08 15:00:58,GET,62130,5
2021/08/08 15:00:58,GET,62140,4
2021/08/08 15:00:58,GET,62150,5
2021/08/08 15:00:59,GET,62160,5
2021/08/08 15:00:59,GET,62170,5
2021/08/08 15:00:59,GET,62180,3
2021/08/08 15:00:59,GET,62190,5
2021/08/08 15:00:59,GET,62200,4
2021/08/08 15:01:00,GET,62210,4
2021/08/08 15:01:04,GET,62220,4
2021/08/08 15:01:04,GET,62230,3
2021/08/08 15:01:04,GET,62240,4
2021/08/08 15:01:04,GET,62250,4
2021/08/08 15:01:05,GET,62260,3
2021/08/08 15:01:05,GET,62270,4
2021/08/08 15:01:05,GET,62280,4
2021/08/08 15:01:05,GET,62290,5
2021/08/08 15:01:05,GET,62300,2
2021/08/08 15:01:06,GET,62310,4
2021/08/08 15:01:06,GET,62320,5
2021/08/08 15:01:06,GET,62330,3
2021/08/08 15:01:06,GET,62340,3
2021/08/08 15:01:06,GET,62350,3
2021/08/08 15:01:07,GET,62360,4
2021/08/08 15:01:07,GET,62370,4
2021/08/08 15:01:07,GET,62380,4
2021/08/08 15:01:07,GET,62390,4
2021/08/08 15:01:07,GET,62400,4
2021/08/08 15:01:08,GET,62410,6
2021/08/08 15:01:08,GET,62420,4
2021/08/08 15:01:08,GET,62430,5
2021/08/08 15:01:08,GET,62440,4
2021/08/08 15:01:09,GET,62450,5
2021/08/08 15:01:09,GET,62460,5
2021/08/08 15:01:09,GET,62470,6
2021/08/08 15:01:10,GET,62480,12
2021/08/08 15:01:10,GET,62490,5
2021/08/08 15:01:10,GET,62500,5
2021/08/08 15:01:10,GET,62510,3
2021/08/08 15:01:11,GET,62520,5
2021/08/08 15:01:11,GET,62530,5
2021/08/08 15:01:12,GET,62540,3
2021/08/08 15:01:12,GET,62550,3
2021/08/08 15:01:12,GET,62560,5
2021/08/08 15:01:12,GET,62570,6
2021/08/08 15:01:13,GET,62580,6
2021/08/08 15:01:13,GET,62590,5
2021/08/08 15:01:13,GET,62600,4
2021/08/08 15:01:13,GET,62610,3
2021/08/08 15:01:14,GET,62620,15
2021/08/08 15:01:17,GET,62630,4
2021/08/08 15:01:17,GET,62640,4
2021/08/08 15:01:17,GET,62650,3
2021/08/08 15:01:17,GET,62660,4
2021/08/08 15:01:18,GET,62670,4
2021/08/08 15:01:18,GET,62680,4
2021/08/08 15:01:18,GET,62690,4
2021/08/08 15:01:18,GET,62700,4
2021/08/08 15:01:18,GET,62710,4
2021/08/08 15:01:18,GET,62720,4
2021/08/08 15:01:19,GET,62730,4
2021/08/08 15:01:19,GET,62740,4
2021/08/08 15:01:19,GET,62750,5
2021/08/08 15:01:19,GET,62760,6
2021/08/08 15:01:20,GET,62770,4
2021/08/08 15:01:20,GET,62780,5
2021/08/08 15:01:20,GET,62790,4
2021/08/08 15:01:20,GET,62800,3
2021/08/08 15:01:20,GET,62810,8
2021/08/08 15:01:21,GET,62820,5
2021/08/08 15:01:21,GET,62830,4
2021/08/08 15:01:21,GET,62840,4
2021/08/08 15:01:21,GET,62850,3
2021/08/08 15:01:21,GET,62860,4
2021/08/08 15:01:22,GET,62870,4
2021/08/08 15:01:22,GET,62880,4
2021/08/08 15:01:22,GET,62890,5
2021/08/08 15:01:22,GET,62900,4
2021/08/08 15:01:22,GET,62910,4
2021/08/08 15:01:23,GET,62920,5
2021/08/08 15:01:23,GET,62930,4
2021/08/08 15:01:23,GET,62940,4
2021/08/08 15:01:23,GET,62950,4
2021/08/08 15:01:23,GET,62960,4
2021/08/08 15:01:24,GET,62970,4
2021/08/08 15:01:24,GET,62980,3
2021/08/08 15:01:24,GET,62990,4
2021/08/08 15:01:24,GET,63000,4
2021/08/08 15:01:24,GET,63010,4
2021/08/08 15:01:25,GET,63020,5
2021/08/08 15:01:25,GET,63030,5
2021/08/08 15:01:25,GET,63040,5
2021/08/08 15:01:25,GET,63050,5
2021/08/08 15:01:25,GET,63060,5
2021/08/08 15:01:26,GET,63070,5
2021/08/08 15:01:26,GET,63080,5
2021/08/08 15:01:26,GET,63090,6
2021/08/08 15:01:26,GET,63100,5
2021/08/08 15:01:26,GET,63110,4
2021/08/08 15:01:27,GET,63120,4
2021/08/08 15:01:27,GET,63130,5
2021/08/08 15:01:27,GET,63140,5
2021/08/08 15:01:27,GET,63150,5
2021/08/08 15:01:28,GET,63160,4
