time,method,number of record,elapsed time
2021/08/08 15:08:24,POST,82300,18
2021/08/08 15:08:26,POST,82400,18
2021/08/08 15:08:28,POST,82500,15
2021/08/08 15:08:29,POST,82600,16
2021/08/08 15:08:32,POST,82700,14
2021/08/08 15:08:33,POST,82800,18
2021/08/08 15:08:35,POST,82900,18
2021/08/08 15:08:37,POST,83000,19
2021/08/08 15:08:39,POST,83100,17
2021/08/08 15:08:41,POST,83200,15
2021/08/08 15:08:43,POST,83300,17
2021/08/08 15:08:45,POST,83400,18
2021/08/08 15:08:47,POST,83500,17
2021/08/08 15:08:49,POST,83600,22
2021/08/08 15:08:51,POST,83700,17
2021/08/08 15:08:53,POST,83800,17
2021/08/08 15:08:55,POST,83900,18
2021/08/08 15:08:57,POST,84000,18
2021/08/08 15:08:59,POST,84100,34
2021/08/08 15:09:02,POST,84200,19
2021/08/08 15:09:04,POST,84300,17
2021/08/08 15:09:06,POST,84400,18
2021/08/08 15:09:08,POST,84500,17
2021/08/08 15:09:10,POST,84600,18
2021/08/08 15:09:12,POST,84700,17
2021/08/08 15:09:13,POST,84800,21
2021/08/08 15:09:15,POST,84900,17
2021/08/08 15:09:17,POST,85000,17
2021/08/08 15:09:19,POST,85100,15
2021/08/08 15:09:21,POST,85200,18
2021/08/08 15:09:23,POST,85300,16
2021/08/08 15:09:25,POST,85400,17
2021/08/08 15:09:27,POST,85500,17
2021/08/08 15:09:29,POST,85600,18
2021/08/08 15:09:31,POST,85700,19
2021/08/08 15:09:33,POST,85800,18
2021/08/08 15:09:35,POST,85900,16
2021/08/08 15:09:37,POST,86000,16
2021/08/08 15:09:39,POST,86100,15
2021/08/08 15:09:41,POST,86200,16
2021/08/08 15:09:43,POST,86300,16
2021/08/08 15:09:44,POST,86400,16
2021/08/08 15:09:46,POST,86500,16
2021/08/08 15:09:48,POST,86600,15
2021/08/08 15:09:50,POST,86700,21
2021/08/08 15:09:52,POST,86800,15
2021/08/08 15:09:54,POST,86900,19
2021/08/08 15:09:57,POST,87000,21
2021/08/08 15:09:59,POST,87100,17
2021/08/08 15:10:01,POST,87200,18
2021/08/08 15:10:05,POST,87300,18
2021/08/08 15:10:07,POST,87400,18
2021/08/08 15:10:09,POST,87500,14
2021/08/08 15:10:11,POST,87600,19
2021/08/08 15:10:13,POST,87700,16
2021/08/08 15:10:15,POST,87800,17
2021/08/08 15:10:17,POST,87900,16
2021/08/08 15:10:19,POST,88000,17
2021/08/08 15:10:21,POST,88100,17
2021/08/08 15:10:22,POST,88200,19
2021/08/08 15:10:24,POST,88300,15
2021/08/08 15:10:26,POST,88400,20
2021/08/08 15:10:28,POST,88500,15
2021/08/08 15:10:30,POST,88600,17
2021/08/08 15:10:32,POST,88700,16
2021/08/08 15:10:34,POST,88800,17
2021/08/08 15:10:36,POST,88900,18
2021/08/08 15:10:38,POST,89000,15
2021/08/08 15:10:40,POST,89100,18
2021/08/08 15:10:41,POST,89200,15
2021/08/08 15:10:43,POST,89300,15
2021/08/08 15:10:45,POST,89400,18
2021/08/08 15:10:47,POST,89500,15
2021/08/08 15:10:49,POST,89600,17
2021/08/08 15:10:51,POST,89700,19
2021/08/08 15:10:53,POST,89800,15
2021/08/08 15:10:55,POST,89900,18
2021/08/08 15:10:57,POST,90000,18
2021/08/08 15:10:59,POST,90100,16
2021/08/08 15:11:01,POST,90200,16
2021/08/08 15:11:03,POST,90300,18
2021/08/08 15:11:04,POST,90400,17
2021/08/08 15:11:07,POST,90500,20
2021/08/08 15:11:09,POST,90600,20
2021/08/08 15:11:13,POST,90700,25
2021/08/08 15:11:18,POST,90800,17
2021/08/08 15:11:20,POST,90900,17
2021/08/08 15:11:23,POST,91000,18
2021/08/08 15:11:25,POST,91100,17
2021/08/08 15:11:27,POST,91200,17
2021/08/08 15:11:29,POST,91300,16
2021/08/08 15:11:31,POST,91400,16
2021/08/08 15:11:32,POST,91500,14
2021/08/08 15:11:34,POST,91600,17
2021/08/08 15:11:36,POST,91700,16
2021/08/08 15:11:39,POST,91800,18
2021/08/08 15:11:41,POST,91900,18
2021/08/08 15:11:43,POST,92000,25
2021/08/08 15:11:45,POST,92100,16
2021/08/08 15:11:47,POST,92200,16
2021/08/08 15:11:49,POST,92300,15
2021/08/08 15:11:51,POST,92400,21
2021/08/08 15:11:53,POST,92500,15
2021/08/08 15:11:55,POST,92600,19
2021/08/08 15:11:57,POST,92700,17
2021/08/08 15:11:59,POST,92800,17
2021/08/08 15:12:01,POST,92900,17
2021/08/08 15:12:03,POST,93000,18
2021/08/08 15:12:05,POST,93100,15
2021/08/08 15:12:06,POST,93200,16
2021/08/08 15:12:08,POST,93300,15
2021/08/08 15:12:10,POST,93400,15
2021/08/08 15:12:12,POST,93500,19
2021/08/08 15:12:14,POST,93600,20
2021/08/08 15:12:16,POST,93700,19
2021/08/08 15:12:18,POST,93800,16
2021/08/08 15:12:20,POST,93900,16
2021/08/08 15:12:22,POST,94000,17
2021/08/08 15:12:24,POST,94100,18
2021/08/08 15:12:26,POST,94200,17
2021/08/08 15:12:28,POST,94300,17
2021/08/08 15:12:30,POST,94400,15
2021/08/08 15:12:32,POST,94500,14
2021/08/08 15:12:34,POST,94600,20
2021/08/08 15:12:36,POST,94700,18
2021/08/08 15:12:37,POST,94800,17
2021/08/08 15:12:39,POST,94900,22
2021/08/08 15:12:41,POST,95000,17
2021/08/08 15:12:43,POST,95100,17
2021/08/08 15:12:45,POST,95200,21
2021/08/08 15:12:47,POST,95300,17
2021/08/08 15:12:49,POST,95400,16
2021/08/08 15:12:51,POST,95500,17
2021/08/08 15:12:53,POST,95600,17
2021/08/08 15:12:55,POST,95700,15
2021/08/08 15:12:57,POST,95800,20
2021/08/08 15:12:59,POST,95900,17
2021/08/08 15:13:01,POST,96000,23
2021/08/08 15:13:04,POST,96100,15
2021/08/08 15:13:06,POST,96200,16
2021/08/08 15:13:08,POST,96300,16
2021/08/08 15:13:10,POST,96400,17
2021/08/08 15:13:12,POST,96500,15
2021/08/08 15:13:14,POST,96600,19
2021/08/08 15:13:16,POST,96700,20
2021/08/08 15:13:18,POST,96800,17
2021/08/08 15:13:20,POST,96900,16
2021/08/08 15:13:22,POST,97000,19
2021/08/08 15:13:24,POST,97100,17
2021/08/08 15:13:26,POST,97200,17
2021/08/08 15:13:28,POST,97300,17
2021/08/08 15:13:29,POST,97400,16
2021/08/08 15:13:31,POST,97500,17
2021/08/08 15:13:33,POST,97600,19
2021/08/08 15:13:35,POST,97700,22
2021/08/08 15:13:37,POST,97800,19
2021/08/08 15:13:39,POST,97900,21
2021/08/08 15:13:41,POST,98000,22
2021/08/08 15:13:43,POST,98100,34
2021/08/08 15:13:45,POST,98200,19
2021/08/08 15:13:48,POST,98300,21
2021/08/08 15:13:50,POST,98400,22
2021/08/08 15:13:52,POST,98500,18
2021/08/08 15:13:54,POST,98600,27
2021/08/08 15:13:56,POST,98700,21
2021/08/08 15:13:58,POST,98800,17
2021/08/08 15:14:00,POST,98900,21
2021/08/08 15:14:02,POST,99000,19
2021/08/08 15:14:05,POST,99100,17
2021/08/08 15:14:07,POST,99200,17
2021/08/08 15:14:09,POST,99300,23
2021/08/08 15:14:11,POST,99400,19
2021/08/08 15:14:13,POST,99500,17
2021/08/08 15:14:15,POST,99600,17
2021/08/08 15:14:17,POST,99700,18
2021/08/08 15:14:19,POST,99800,18
2021/08/08 15:14:21,POST,99900,18
2021/08/08 15:14:24,POST,100000,34
2021/08/08 15:14:27,POST,100100,15
2021/08/08 15:14:29,POST,100200,15
2021/08/08 15:14:31,POST,100300,14
2021/08/08 15:14:32,POST,100400,18
2021/08/08 15:14:34,POST,100500,18
2021/08/08 15:14:37,POST,100600,17
2021/08/08 15:14:39,POST,100700,17
2021/08/08 15:14:41,POST,100800,20
2021/08/08 15:14:43,POST,100900,17
2021/08/08 15:14:45,POST,101000,16
2021/08/08 15:14:47,POST,101100,16
2021/08/08 15:14:49,POST,101200,16
2021/08/08 15:14:51,POST,101300,14
2021/08/08 15:14:53,POST,101400,22
2021/08/08 15:14:55,POST,101500,17
2021/08/08 15:14:57,POST,101600,18
2021/08/08 15:14:59,POST,101700,16
2021/08/08 15:15:01,POST,101800,20
2021/08/08 15:15:03,POST,101900,22
2021/08/08 15:15:05,POST,102000,20
2021/08/08 15:15:07,POST,102100,17
2021/08/08 15:15:10,POST,102200,18
2021/08/08 15:15:12,POST,102300,22
2021/08/08 15:15:14,POST,102400,19
2021/08/08 15:15:16,POST,102500,19
2021/08/08 15:15:18,POST,102600,17
2021/08/08 15:15:20,POST,102700,16
2021/08/08 15:15:22,POST,102800,16
2021/08/08 15:15:24,POST,102900,18
2021/08/08 15:15:26,POST,103000,18
2021/08/08 15:15:28,POST,103100,16
2021/08/08 15:15:30,POST,103200,18
2021/08/08 15:15:32,POST,103300,18
2021/08/08 15:15:34,POST,103400,17
2021/08/08 15:15:36,POST,103500,16
2021/08/08 15:15:38,POST,103600,20
2021/08/08 15:15:40,POST,103700,15
2021/08/08 15:15:42,POST,103800,23
2021/08/08 15:15:44,POST,103900,16
2021/08/08 15:15:46,POST,104000,18
2021/08/08 15:15:47,POST,104100,16
2021/08/08 15:15:49,POST,104200,18
2021/08/08 15:15:51,POST,104300,22
2021/08/08 15:15:53,POST,104400,17
2021/08/08 15:15:55,POST,104500,16
2021/08/08 15:15:57,POST,104600,15
2021/08/08 15:15:59,POST,104700,16
2021/08/08 15:16:01,POST,104800,15
2021/08/08 15:16:03,POST,104900,18
2021/08/08 15:16:05,POST,105000,17
2021/08/08 15:16:07,POST,105100,18
2021/08/08 15:16:09,POST,105200,18
2021/08/08 15:16:11,POST,105300,17
2021/08/08 15:16:17,POST,105400,16
2021/08/08 15:16:20,POST,105500,17
2021/08/08 15:16:23,POST,105600,40
2021/08/08 15:16:27,POST,105700,18
2021/08/08 15:16:29,POST,105800,17
2021/08/08 15:16:31,POST,105900,17
2021/08/08 15:16:33,POST,106000,44
2021/08/08 15:16:35,POST,106100,23
2021/08/08 15:16:37,POST,106200,16
2021/08/08 15:16:39,POST,106300,182
2021/08/08 15:16:41,POST,106400,17
2021/08/08 15:16:43,POST,106500,17
2021/08/08 15:16:45,POST,106600,15
2021/08/08 15:16:47,POST,106700,15
2021/08/08 15:16:49,POST,106800,16
2021/08/08 15:16:51,POST,106900,16
2021/08/08 15:16:53,POST,107000,20
2021/08/08 15:16:55,POST,107100,15
2021/08/08 15:16:57,POST,107200,18
2021/08/08 15:16:59,POST,107300,17
2021/08/08 15:17:00,POST,107400,18
2021/08/08 15:17:02,POST,107500,25
2021/08/08 15:17:04,POST,107600,16
2021/08/08 15:17:06,POST,107700,17
2021/08/08 15:17:08,POST,107800,17
2021/08/08 15:17:10,POST,107900,15
2021/08/08 15:17:12,POST,108000,19
2021/08/08 15:17:14,POST,108100,17
2021/08/08 15:17:16,POST,108200,16
2021/08/08 15:17:18,POST,108300,19
2021/08/08 15:17:20,POST,108400,17
2021/08/08 15:17:22,POST,108500,18
2021/08/08 15:17:24,POST,108600,24
2021/08/08 15:17:26,POST,108700,18
2021/08/08 15:17:28,POST,108800,69
2021/08/08 15:17:31,POST,108900,94
2021/08/08 15:17:33,POST,109000,16
2021/08/08 15:17:35,POST,109100,17
2021/08/08 15:17:37,POST,109200,17
2021/08/08 15:17:38,POST,109300,16
2021/08/08 15:17:40,POST,109400,23
2021/08/08 15:17:42,POST,109500,17
2021/08/08 15:17:44,POST,109600,20
2021/08/08 15:17:46,POST,109700,15
2021/08/08 15:17:48,POST,109800,19
2021/08/08 15:17:50,POST,109900,15
2021/08/08 15:17:52,POST,110000,17
2021/08/08 15:17:54,POST,110100,16
2021/08/08 15:17:56,POST,110200,40
2021/08/08 15:17:58,POST,110300,18
2021/08/08 15:18:00,POST,110400,17
2021/08/08 15:18:02,POST,110500,17
2021/08/08 15:18:04,POST,110600,17
2021/08/08 15:18:06,POST,110700,20
2021/08/08 15:18:08,POST,110800,21
2021/08/08 15:18:10,POST,110900,17
2021/08/08 15:18:12,POST,111000,17
2021/08/08 15:18:13,POST,111100,19
2021/08/08 15:18:15,POST,111200,16
2021/08/08 15:18:17,POST,111300,19
2021/08/08 15:18:20,POST,111400,19
2021/08/08 15:18:22,POST,111500,16
2021/08/08 15:18:24,POST,111600,19
2021/08/08 15:18:25,POST,111700,17
2021/08/08 15:18:28,POST,111800,20
2021/08/08 15:18:29,POST,111900,16
2021/08/08 15:18:31,POST,112000,17
2021/08/08 15:18:33,POST,112100,19
2021/08/08 15:18:35,POST,112200,18
2021/08/08 15:18:37,POST,112300,17
2021/08/08 15:18:39,POST,112400,17
2021/08/08 15:18:41,POST,112500,16
2021/08/08 15:18:43,POST,112600,16
2021/08/08 15:18:45,POST,112700,17
2021/08/08 15:18:47,POST,112800,16
2021/08/08 15:18:49,POST,112900,17
2021/08/08 15:18:51,POST,113000,15
2021/08/08 15:18:53,POST,113100,21
2021/08/08 15:18:55,POST,113200,21
2021/08/08 15:18:57,POST,113300,17
2021/08/08 15:18:59,POST,113400,17
2021/08/08 15:19:01,POST,113500,27
2021/08/08 15:19:03,POST,113600,16
2021/08/08 15:19:05,POST,113700,17
2021/08/08 15:19:07,POST,113800,19
2021/08/08 15:19:09,POST,113900,38
2021/08/08 15:19:11,POST,114000,19
2021/08/08 15:19:13,POST,114100,16
2021/08/08 15:19:15,POST,114200,17
2021/08/08 15:19:17,POST,114300,23
2021/08/08 15:19:19,POST,114400,20
2021/08/08 15:19:21,POST,114500,16
2021/08/08 15:19:23,POST,114600,19
2021/08/08 15:19:25,POST,114700,17
2021/08/08 15:19:27,POST,114800,16
2021/08/08 15:19:29,POST,114900,18
2021/08/08 15:19:30,POST,115000,16
2021/08/08 15:19:32,POST,115100,18
2021/08/08 15:19:34,POST,115200,16
2021/08/08 15:19:37,POST,115300,18
2021/08/08 15:19:39,POST,115400,18
2021/08/08 15:19:42,POST,115500,24
2021/08/08 15:19:44,POST,115600,17
2021/08/08 15:19:46,POST,115700,15
2021/08/08 15:19:48,POST,115800,20
2021/08/08 15:19:50,POST,115900,17
2021/08/08 15:19:53,POST,116000,25
2021/08/08 15:19:55,POST,116100,17
2021/08/08 15:19:57,POST,116200,16
2021/08/08 15:19:59,POST,116300,16
2021/08/08 15:20:01,POST,116400,19
2021/08/08 15:20:03,POST,116500,16
2021/08/08 15:20:05,POST,116600,17
2021/08/08 15:20:07,POST,116700,16
2021/08/08 15:20:09,POST,116800,16
2021/08/08 15:20:11,POST,116900,16
2021/08/08 15:20:13,POST,117000,16
2021/08/08 15:20:15,POST,117100,17
2021/08/08 15:20:17,POST,117200,17
2021/08/08 15:20:19,POST,117300,17
2021/08/08 15:20:20,POST,117400,16
2021/08/08 15:20:22,POST,117500,18
2021/08/08 15:20:25,POST,117600,18
2021/08/08 15:20:27,POST,117700,19
2021/08/08 15:20:29,POST,117800,17
2021/08/08 15:20:31,POST,117900,17
2021/08/08 15:20:33,POST,118000,18
2021/08/08 15:20:35,POST,118100,17
2021/08/08 15:20:37,POST,118200,20
2021/08/08 15:20:39,POST,118300,16
2021/08/08 15:20:41,POST,118400,20
2021/08/08 15:20:43,POST,118500,17
2021/08/08 15:20:45,POST,118600,23
2021/08/08 15:20:47,POST,118700,19
2021/08/08 15:20:49,POST,118800,22
2021/08/08 15:20:51,POST,118900,19
2021/08/08 15:20:54,POST,119000,19
2021/08/08 15:20:56,POST,119100,20
2021/08/08 15:20:58,POST,119200,18
2021/08/08 15:21:00,POST,119300,20
2021/08/08 15:21:02,POST,119400,18
2021/08/08 15:21:05,POST,119500,16
2021/08/08 15:21:06,POST,119600,16
2021/08/08 15:21:09,POST,119700,23
2021/08/08 15:21:10,POST,119800,18
2021/08/08 15:21:12,POST,119900,16
2021/08/08 15:21:14,POST,120000,18
2021/08/08 15:21:20,POST,120100,16
2021/08/08 15:21:23,POST,120200,18
2021/08/08 15:21:25,POST,120300,16
2021/08/08 15:21:27,POST,120400,17
2021/08/08 15:21:29,POST,120500,15
2021/08/08 15:21:31,POST,120600,24
2021/08/08 15:21:34,POST,120700,17
2021/08/08 15:21:36,POST,120800,16
2021/08/08 15:21:38,POST,120900,17
2021/08/08 15:21:40,POST,121000,16
2021/08/08 15:21:41,POST,121100,19
2021/08/08 15:21:43,POST,121200,17
2021/08/08 15:21:45,POST,121300,16
2021/08/08 15:21:47,POST,121400,19
2021/08/08 15:21:49,POST,121500,18
2021/08/08 15:21:51,POST,121600,19
2021/08/08 15:21:54,POST,121700,29
2021/08/08 15:21:55,POST,121800,21
2021/08/08 15:21:57,POST,121900,16
2021/08/08 15:21:59,POST,122000,17
2021/08/08 15:22:01,POST,122100,18
2021/08/08 15:22:03,POST,122200,17
2021/08/08 15:22:05,POST,122300,21
2021/08/08 15:22:07,POST,122400,18
2021/08/08 15:22:09,POST,122500,17
2021/08/08 15:22:11,POST,122600,15
2021/08/08 15:22:13,POST,122700,17
2021/08/08 15:22:15,POST,122800,16
2021/08/08 15:22:17,POST,122900,22
2021/08/08 15:22:19,POST,123000,20
2021/08/08 15:22:21,POST,123100,17
2021/08/08 15:22:23,POST,123200,18
2021/08/08 15:22:25,POST,123300,18
2021/08/08 15:22:27,POST,123400,20
2021/08/08 15:22:29,POST,123500,17
2021/08/08 15:22:32,POST,123600,18
2021/08/08 15:22:34,POST,123700,24
2021/08/08 15:22:36,POST,123800,19
2021/08/08 15:22:38,POST,123900,18
2021/08/08 15:22:40,POST,124000,16
2021/08/08 15:22:42,POST,124100,17
2021/08/08 15:22:44,POST,124200,17
2021/08/08 15:22:46,POST,124300,205
2021/08/08 15:22:48,POST,124400,17
2021/08/08 15:22:50,POST,124500,17
2021/08/08 15:22:52,POST,124600,21
2021/08/08 15:22:55,POST,124700,18
2021/08/08 15:22:57,POST,124800,18
2021/08/08 15:22:59,POST,124900,20
2021/08/08 15:23:01,POST,125000,19
2021/08/08 15:23:03,POST,125100,18
2021/08/08 15:23:05,POST,125200,23
2021/08/08 15:23:07,POST,125300,18
2021/08/08 15:23:09,POST,125400,24
2021/08/08 15:23:11,POST,125500,15
2021/08/08 15:23:13,POST,125600,20
2021/08/08 15:23:15,POST,125700,15
2021/08/08 15:23:17,POST,125800,18
2021/08/08 15:23:19,POST,125900,17
2021/08/08 15:23:21,POST,126000,17
2021/08/08 15:23:23,POST,126100,16
2021/08/08 15:23:25,POST,126200,16
2021/08/08 15:23:27,POST,126300,15
2021/08/08 15:23:29,POST,126400,16
2021/08/08 15:23:31,POST,126500,19
2021/08/08 15:23:34,POST,126600,17
2021/08/08 15:23:36,POST,126700,17
2021/08/08 15:23:38,POST,126800,17
2021/08/08 15:23:40,POST,126900,17
2021/08/08 15:23:42,POST,127000,16
2021/08/08 15:23:44,POST,127100,18
2021/08/08 15:23:46,POST,127200,19
2021/08/08 15:23:48,POST,127300,17
2021/08/08 15:23:50,POST,127400,19
2021/08/08 15:23:52,POST,127500,18
2021/08/08 15:23:56,POST,127600,28
2021/08/08 15:23:59,POST,127700,19
2021/08/08 15:24:01,POST,127800,19
2021/08/08 15:24:03,POST,127900,18
2021/08/08 15:24:06,POST,128000,16
2021/08/08 15:24:08,POST,128100,18
2021/08/08 15:24:10,POST,128200,17
2021/08/08 15:24:12,POST,128300,17
2021/08/08 15:24:14,POST,128400,18
