time,method,number of record,elapsed time
2021/08/08 15:00:55,GET,62000,4
2021/08/08 15:00:57,GET,62100,4
2021/08/08 15:00:59,GET,62200,4
2021/08/08 15:01:05,GET,62300,2
2021/08/08 15:01:07,GET,62400,4
2021/08/08 15:01:10,GET,62500,5
2021/08/08 15:01:13,GET,62600,4
2021/08/08 15:01:18,GET,62700,4
2021/08/08 15:01:20,GET,62800,3
2021/08/08 15:01:22,GET,62900,4
2021/08/08 15:01:24,GET,63000,4
2021/08/08 15:01:26,GET,63100,5
2021/08/08 15:01:28,GET,63200,3
2021/08/08 15:01:30,GET,63300,4
2021/08/08 15:01:33,GET,63400,5
2021/08/08 15:01:35,GET,63500,4
2021/08/08 15:01:37,GET,63600,6
2021/08/08 15:01:40,GET,63700,4
2021/08/08 15:01:42,GET,63800,3
2021/08/08 15:01:44,GET,63900,5
2021/08/08 15:01:46,GET,64000,4
2021/08/08 15:01:49,GET,64100,3
2021/08/08 15:01:51,GET,64200,4
2021/08/08 15:01:53,GET,64300,4
2021/08/08 15:01:55,GET,64400,3
2021/08/08 15:01:57,GET,64500,5
2021/08/08 15:01:59,GET,64600,4
2021/08/08 15:02:01,GET,64700,4
2021/08/08 15:02:03,GET,64800,4
2021/08/08 15:02:05,GET,64900,4
2021/08/08 15:02:07,GET,65000,3
2021/08/08 15:02:09,GET,65100,4
2021/08/08 15:02:11,GET,65200,3
2021/08/08 15:02:13,GET,65300,5
2021/08/08 15:02:15,GET,65400,4
2021/08/08 15:02:17,GET,65500,3
2021/08/08 15:02:19,GET,65600,4
2021/08/08 15:02:21,GET,65700,4
2021/08/08 15:02:23,GET,65800,3
2021/08/08 15:02:25,GET,65900,5
2021/08/08 15:02:27,GET,66000,3
2021/08/08 15:02:30,GET,66100,5
2021/08/08 15:02:32,GET,66200,4
2021/08/08 15:02:34,GET,66300,3
2021/08/08 15:02:36,GET,66400,3
2021/08/08 15:02:38,GET,66500,3
2021/08/08 15:02:40,GET,66600,5
2021/08/08 15:02:46,GET,66700,13
2021/08/08 15:02:48,GET,66800,3
2021/08/08 15:02:50,GET,66900,4
2021/08/08 15:02:52,GET,67000,5
2021/08/08 15:02:54,GET,67100,4
2021/08/08 15:02:56,GET,67200,4
2021/08/08 15:02:58,GET,67300,3
2021/08/08 15:03:00,GET,67400,3
2021/08/08 15:03:02,GET,67500,4
2021/08/08 15:03:04,GET,67600,4
2021/08/08 15:03:07,GET,67700,4
2021/08/08 15:03:09,GET,67800,3
2021/08/08 15:03:11,GET,67900,4
2021/08/08 15:03:12,GET,68000,4
2021/08/08 15:03:15,GET,68100,4
2021/08/08 15:03:18,GET,68200,4
2021/08/08 15:03:19,GET,68300,3
2021/08/08 15:03:21,GET,68400,4
2021/08/08 15:03:24,GET,68500,5
2021/08/08 15:03:26,GET,68600,4
2021/08/08 15:03:27,GET,68700,5
2021/08/08 15:03:29,GET,68800,4
2021/08/08 15:03:31,GET,68900,3
2021/08/08 15:03:33,GET,69000,4
2021/08/08 15:03:35,GET,69100,4
2021/08/08 15:03:37,GET,69200,3
2021/08/08 15:03:39,GET,69300,5
2021/08/08 15:03:41,GET,69400,4
2021/08/08 15:03:43,GET,69500,3
2021/08/08 15:03:45,GET,69600,5
2021/08/08 15:03:47,GET,69700,4
2021/08/08 15:03:49,GET,69800,4
2021/08/08 15:03:51,GET,69900,4
2021/08/08 15:03:53,GET,70000,3
2021/08/08 15:03:55,GET,70100,4
2021/08/08 15:03:57,GET,70200,4
2021/08/08 15:03:59,GET,70300,4
2021/08/08 15:04:01,GET,70400,4
2021/08/08 15:04:03,GET,70500,4
2021/08/08 15:04:05,GET,70600,4
2021/08/08 15:04:07,GET,70700,4
2021/08/08 15:04:09,GET,70800,4
2021/08/08 15:04:11,GET,70900,4
2021/08/08 15:04:12,GET,71000,4
2021/08/08 15:04:14,GET,71100,4
2021/08/08 15:04:16,GET,71200,5
2021/08/08 15:04:18,GET,71300,3
2021/08/08 15:04:20,GET,71400,4
2021/08/08 15:04:22,GET,71500,4
2021/08/08 15:04:24,GET,71600,4
2021/08/08 15:04:26,GET,71700,3
2021/08/08 15:04:29,GET,71800,5
2021/08/08 15:04:32,GET,71900,4
2021/08/08 15:04:34,GET,72000,4
2021/08/08 15:04:36,GET,72100,4
2021/08/08 15:04:38,GET,72200,4
2021/08/08 15:04:40,GET,72300,4
2021/08/08 15:04:41,GET,72400,4
2021/08/08 15:04:43,GET,72500,4
2021/08/08 15:04:45,GET,72600,4
2021/08/08 15:04:47,GET,72700,3
2021/08/08 15:04:49,GET,72800,4
2021/08/08 15:04:51,GET,72900,4
2021/08/08 15:04:53,GET,73000,3
2021/08/08 15:04:55,GET,73100,4
2021/08/08 15:04:57,GET,73200,4
2021/08/08 15:04:59,GET,73300,4
2021/08/08 15:05:01,GET,73400,3
2021/08/08 15:05:03,GET,73500,4
2021/08/08 15:05:05,GET,73600,4
2021/08/08 15:05:07,GET,73700,3
2021/08/08 15:05:09,GET,73800,5
2021/08/08 15:05:12,GET,73900,4
2021/08/08 15:05:14,GET,74000,4
2021/08/08 15:05:16,GET,74100,4
2021/08/08 15:05:18,GET,74200,3
2021/08/08 15:05:20,GET,74300,4
2021/08/08 15:05:22,GET,74400,4
2021/08/08 15:05:24,GET,74500,3
2021/08/08 15:05:26,GET,74600,4
2021/08/08 15:05:27,GET,74700,4
2021/08/08 15:05:29,GET,74800,4
2021/08/08 15:05:31,GET,74900,3
2021/08/08 15:05:33,GET,75000,4
2021/08/08 15:05:35,GET,75100,4
2021/08/08 15:05:37,GET,75200,3
2021/08/08 15:05:39,GET,75300,4
2021/08/08 15:05:41,GET,75400,5
2021/08/08 15:05:43,GET,75500,4
2021/08/08 15:05:45,GET,75600,8
2021/08/08 15:05:47,GET,75700,5
2021/08/08 15:05:49,GET,75800,5
2021/08/08 15:05:52,GET,75900,6
2021/08/08 15:05:54,GET,76000,4
2021/08/08 15:06:12,GET,76100,4
2021/08/08 15:06:15,GET,76200,7
2021/08/08 15:06:18,GET,76300,5
2021/08/08 15:06:21,GET,76400,4
2021/08/08 15:06:23,GET,76500,10
2021/08/08 15:06:25,GET,76600,3
2021/08/08 15:06:29,GET,76700,4
2021/08/08 15:06:31,GET,76800,5
2021/08/08 15:06:33,GET,76900,3
2021/08/08 15:06:35,GET,77000,3
2021/08/08 15:06:37,GET,77100,3
2021/08/08 15:06:38,GET,77200,3
2021/08/08 15:06:40,GET,77300,4
2021/08/08 15:06:42,GET,77400,5
2021/08/08 15:06:44,GET,77500,3
