time,method,number of record,elapsed time
2021/08/08 13:10:00,GET,0,574
2021/08/08 13:10:04,GET,100,6
2021/08/08 13:10:06,GET,200,6
2021/08/08 13:10:08,GET,300,6
2021/08/08 13:10:11,GET,400,5
2021/08/08 13:10:13,GET,500,6
2021/08/08 13:10:16,GET,600,6
2021/08/08 13:10:20,GET,700,6
2021/08/08 13:10:24,GET,800,4
2021/08/08 13:10:29,GET,900,6
2021/08/08 13:10:31,GET,1000,4
2021/08/08 13:10:34,GET,1100,6
2021/08/08 13:10:36,GET,1200,5
2021/08/08 13:10:40,GET,1300,6
2021/08/08 13:10:43,GET,1400,4
2021/08/08 13:10:46,GET,1500,6
2021/08/08 13:10:49,GET,1600,7
2021/08/08 13:10:51,GET,1700,6
2021/08/08 13:10:54,GET,1800,6
2021/08/08 13:10:58,GET,1900,4
2021/08/08 13:11:06,GET,2000,3
2021/08/08 13:11:08,GET,2100,5
2021/08/08 13:11:11,GET,2200,4
2021/08/08 13:11:15,GET,2300,5
2021/08/08 13:11:17,GET,2400,3
2021/08/08 13:11:20,GET,2500,6
2021/08/08 13:11:22,GET,2600,5
2021/08/08 13:11:25,GET,2700,5
2021/08/08 13:11:28,GET,2800,5
2021/08/08 13:11:31,GET,2900,4
2021/08/08 13:11:33,GET,3000,4
2021/08/08 13:11:36,GET,3100,6
2021/08/08 13:11:38,GET,3200,8
2021/08/08 13:11:40,GET,3300,4
2021/08/08 13:11:43,GET,3400,9
2021/08/08 13:11:45,GET,3500,7
2021/08/08 13:11:48,GET,3600,6
2021/08/08 13:11:55,GET,3700,5
2021/08/08 13:11:58,GET,3800,8
2021/08/08 13:12:00,GET,3900,3
2021/08/08 13:12:03,GET,4000,3
2021/08/08 13:12:07,GET,4100,4
2021/08/08 13:12:09,GET,4200,5
2021/08/08 13:12:12,GET,4300,6
2021/08/08 13:12:15,GET,4400,4
2021/08/08 13:12:17,GET,4500,5
2021/08/08 13:12:20,GET,4600,4
2021/08/08 13:12:26,GET,4700,4
2021/08/08 13:12:29,GET,4800,4
2021/08/08 13:12:31,GET,4900,4
2021/08/08 13:12:39,GET,5000,4
2021/08/08 13:12:42,GET,5100,4
2021/08/08 13:12:45,GET,5200,7
2021/08/08 13:12:50,GET,5300,5
2021/08/08 13:12:53,GET,5400,5
2021/08/08 13:12:55,GET,5500,6
2021/08/08 13:13:03,GET,5600,4
2021/08/08 13:13:05,GET,5700,5
2021/08/08 13:13:07,GET,5800,4
2021/08/08 13:13:10,GET,5900,4
2021/08/08 13:13:13,GET,6000,4
2021/08/08 13:13:15,GET,6100,4
2021/08/08 13:13:17,GET,6200,4
2021/08/08 13:13:20,GET,6300,5
2021/08/08 13:13:23,GET,6400,6
