time,method,number of record,elapsed time
2021/08/08 13:10:00,POST,0,592
2021/08/08 13:10:01,POST,10,34
2021/08/08 13:10:01,POST,20,36
2021/08/08 13:10:02,POST,30,29
2021/08/08 13:10:02,POST,40,20
2021/08/08 13:10:02,POST,50,24
2021/08/08 13:10:03,POST,60,20
2021/08/08 13:10:03,POST,70,19
2021/08/08 13:10:03,POST,80,25
2021/08/08 13:10:03,POST,90,21
2021/08/08 13:10:04,POST,100,20
2021/08/08 13:10:04,POST,110,16
2021/08/08 13:10:05,POST,120,23
2021/08/08 13:10:05,POST,130,15
2021/08/08 13:10:05,POST,140,20
2021/08/08 13:10:05,POST,150,16
2021/08/08 13:10:05,POST,160,17
2021/08/08 13:10:06,POST,170,27
2021/08/08 13:10:06,POST,180,17
2021/08/08 13:10:06,POST,190,17
2021/08/08 13:10:06,POST,200,18
2021/08/08 13:10:06,POST,210,18
2021/08/08 13:10:07,POST,220,20
2021/08/08 13:10:07,POST,230,15
2021/08/08 13:10:07,POST,240,18
2021/08/08 13:10:07,POST,250,21
2021/08/08 13:10:07,POST,260,21
2021/08/08 13:10:08,POST,270,17
2021/08/08 13:10:08,POST,280,19
2021/08/08 13:10:08,POST,290,18
2021/08/08 13:10:08,POST,300,19
2021/08/08 13:10:09,POST,310,20
2021/08/08 13:10:09,POST,320,18
2021/08/08 13:10:09,POST,330,21
2021/08/08 13:10:09,POST,340,37
2021/08/08 13:10:10,POST,350,22
2021/08/08 13:10:10,POST,360,20
2021/08/08 13:10:10,POST,370,18
2021/08/08 13:10:10,POST,380,18
2021/08/08 13:10:11,POST,390,25
2021/08/08 13:10:11,POST,400,21
2021/08/08 13:10:11,POST,410,20
2021/08/08 13:10:11,POST,420,81
2021/08/08 13:10:12,POST,430,31
2021/08/08 13:10:12,POST,440,19
2021/08/08 13:10:12,POST,450,19
2021/08/08 13:10:12,POST,460,24
2021/08/08 13:10:13,POST,470,20
2021/08/08 13:10:13,POST,480,22
2021/08/08 13:10:13,POST,490,18
2021/08/08 13:10:13,POST,500,22
2021/08/08 13:10:14,POST,510,24
2021/08/08 13:10:14,POST,520,19
2021/08/08 13:10:14,POST,530,19
2021/08/08 13:10:14,POST,540,21
2021/08/08 13:10:15,POST,550,27
2021/08/08 13:10:15,POST,560,23
2021/08/08 13:10:15,POST,570,23
2021/08/08 13:10:15,POST,580,20
2021/08/08 13:10:16,POST,590,22
2021/08/08 13:10:16,POST,600,21
2021/08/08 13:10:16,POST,610,21
2021/08/08 13:10:16,POST,620,21
2021/08/08 13:10:17,POST,630,23
2021/08/08 13:10:17,POST,640,21
2021/08/08 13:10:17,POST,650,19
2021/08/08 13:10:17,POST,660,20
2021/08/08 13:10:19,POST,670,21
2021/08/08 13:10:19,POST,680,25
2021/08/08 13:10:19,POST,690,41
2021/08/08 13:10:20,POST,700,19
2021/08/08 13:10:20,POST,710,23
2021/08/08 13:10:20,POST,720,23
2021/08/08 13:10:20,POST,730,20
2021/08/08 13:10:20,POST,740,29
2021/08/08 13:10:21,POST,750,22
2021/08/08 13:10:21,POST,760,23
2021/08/08 13:10:21,POST,770,23
2021/08/08 13:10:23,POST,780,70
2021/08/08 13:10:24,POST,790,62
2021/08/08 13:10:24,POST,800,59
2021/08/08 13:10:27,POST,810,18
2021/08/08 13:10:27,POST,820,17
2021/08/08 13:10:27,POST,830,21
2021/08/08 13:10:27,POST,840,22
2021/08/08 13:10:28,POST,850,16
2021/08/08 13:10:28,POST,860,16
2021/08/08 13:10:28,POST,870,20
2021/08/08 13:10:28,POST,880,19
2021/08/08 13:10:28,POST,890,19
2021/08/08 13:10:29,POST,900,18
2021/08/08 13:10:29,POST,910,18
2021/08/08 13:10:29,POST,920,20
2021/08/08 13:10:29,POST,930,46
2021/08/08 13:10:30,POST,940,22
2021/08/08 13:10:30,POST,950,19
2021/08/08 13:10:30,POST,960,20
2021/08/08 13:10:30,POST,970,16
2021/08/08 13:10:31,POST,980,16
2021/08/08 13:10:31,POST,990,19
2021/08/08 13:10:31,POST,1000,18
2021/08/08 13:10:31,POST,1010,23
2021/08/08 13:10:32,POST,1020,18
2021/08/08 13:10:32,POST,1030,18
2021/08/08 13:10:32,POST,1040,18
2021/08/08 13:10:32,POST,1050,24
2021/08/08 13:10:33,POST,1060,20
2021/08/08 13:10:33,POST,1070,22
2021/08/08 13:10:33,POST,1080,25
2021/08/08 13:10:33,POST,1090,23
2021/08/08 13:10:34,POST,1100,21
2021/08/08 13:10:34,POST,1110,20
2021/08/08 13:10:34,POST,1120,24
2021/08/08 13:10:34,POST,1130,19
2021/08/08 13:10:35,POST,1140,19
2021/08/08 13:10:35,POST,1150,291
2021/08/08 13:10:35,POST,1160,18
2021/08/08 13:10:36,POST,1170,18
2021/08/08 13:10:36,POST,1180,17
2021/08/08 13:10:36,POST,1190,18
2021/08/08 13:10:36,POST,1200,17
2021/08/08 13:10:37,POST,1210,17
2021/08/08 13:10:37,POST,1220,19
2021/08/08 13:10:37,POST,1230,19
2021/08/08 13:10:37,POST,1240,17
2021/08/08 13:10:37,POST,1250,21
2021/08/08 13:10:38,POST,1260,19
2021/08/08 13:10:39,POST,1270,749
2021/08/08 13:10:39,POST,1280,20
2021/08/08 13:10:40,POST,1290,21
2021/08/08 13:10:40,POST,1300,26
2021/08/08 13:10:40,POST,1310,19
2021/08/08 13:10:41,POST,1320,21
2021/08/08 13:10:41,POST,1330,19
2021/08/08 13:10:41,POST,1340,18
2021/08/08 13:10:42,POST,1350,22
2021/08/08 13:10:42,POST,1360,23
2021/08/08 13:10:42,POST,1370,18
2021/08/08 13:10:42,POST,1380,20
2021/08/08 13:10:42,POST,1390,21
2021/08/08 13:10:43,POST,1400,20
2021/08/08 13:10:43,POST,1410,287
2021/08/08 13:10:44,POST,1420,13
2021/08/08 13:10:44,POST,1430,16
2021/08/08 13:10:45,POST,1440,16
2021/08/08 13:10:45,POST,1450,17
2021/08/08 13:10:45,POST,1460,17
2021/08/08 13:10:45,POST,1470,21
2021/08/08 13:10:45,POST,1480,22
2021/08/08 13:10:46,POST,1490,22
2021/08/08 13:10:46,POST,1500,21
2021/08/08 13:10:46,POST,1510,16
