time,method,number of record,elapsed time
2021/08/08 13:10:00,POST,0,592
2021/08/08 13:10:01,POST,5,32
2021/08/08 13:10:01,POST,10,34
2021/08/08 13:10:01,POST,15,22
2021/08/08 13:10:01,POST,20,36
2021/08/08 13:10:01,POST,25,36
2021/08/08 13:10:02,POST,30,29
2021/08/08 13:10:02,POST,35,27
2021/08/08 13:10:02,POST,40,20
2021/08/08 13:10:02,POST,45,22
2021/08/08 13:10:02,POST,50,24
2021/08/08 13:10:02,POST,55,28
2021/08/08 13:10:03,POST,60,20
2021/08/08 13:10:03,POST,65,21
2021/08/08 13:10:03,POST,70,19
2021/08/08 13:10:03,POST,75,23
2021/08/08 13:10:03,POST,80,25
2021/08/08 13:10:03,POST,85,23
2021/08/08 13:10:03,POST,90,21
2021/08/08 13:10:04,POST,95,59
2021/08/08 13:10:04,POST,100,20
2021/08/08 13:10:04,POST,105,27
2021/08/08 13:10:04,POST,110,16
2021/08/08 13:10:04,POST,115,16
2021/08/08 13:10:05,POST,120,23
2021/08/08 13:10:05,POST,125,20
2021/08/08 13:10:05,POST,130,15
2021/08/08 13:10:05,POST,135,19
2021/08/08 13:10:05,POST,140,20
2021/08/08 13:10:05,POST,145,18
2021/08/08 13:10:05,POST,150,16
2021/08/08 13:10:05,POST,155,26
2021/08/08 13:10:05,POST,160,17
2021/08/08 13:10:06,POST,165,14
2021/08/08 13:10:06,POST,170,27
2021/08/08 13:10:06,POST,175,16
2021/08/08 13:10:06,POST,180,17
2021/08/08 13:10:06,POST,185,16
2021/08/08 13:10:06,POST,190,17
2021/08/08 13:10:06,POST,195,20
2021/08/08 13:10:06,POST,200,18
2021/08/08 13:10:06,POST,205,16
2021/08/08 13:10:06,POST,210,18
2021/08/08 13:10:07,POST,215,16
2021/08/08 13:10:07,POST,220,20
2021/08/08 13:10:07,POST,225,14
2021/08/08 13:10:07,POST,230,15
2021/08/08 13:10:07,POST,235,15
2021/08/08 13:10:07,POST,240,18
2021/08/08 13:10:07,POST,245,17
2021/08/08 13:10:07,POST,250,21
2021/08/08 13:10:07,POST,255,23
2021/08/08 13:10:07,POST,260,21
2021/08/08 13:10:08,POST,265,19
2021/08/08 13:10:08,POST,270,17
2021/08/08 13:10:08,POST,275,17
2021/08/08 13:10:08,POST,280,19
2021/08/08 13:10:08,POST,285,18
2021/08/08 13:10:08,POST,290,18
2021/08/08 13:10:08,POST,295,18
2021/08/08 13:10:08,POST,300,19
2021/08/08 13:10:09,POST,305,24
2021/08/08 13:10:09,POST,310,20
2021/08/08 13:10:09,POST,315,20
2021/08/08 13:10:09,POST,320,18
2021/08/08 13:10:09,POST,325,21
2021/08/08 13:10:09,POST,330,21
2021/08/08 13:10:09,POST,335,21
2021/08/08 13:10:09,POST,340,37
2021/08/08 13:10:10,POST,345,21
2021/08/08 13:10:10,POST,350,22
2021/08/08 13:10:10,POST,355,19
2021/08/08 13:10:10,POST,360,20
2021/08/08 13:10:10,POST,365,20
2021/08/08 13:10:10,POST,370,18
2021/08/08 13:10:10,POST,375,21
2021/08/08 13:10:10,POST,380,18
2021/08/08 13:10:10,POST,385,21
2021/08/08 13:10:11,POST,390,25
2021/08/08 13:10:11,POST,395,19
2021/08/08 13:10:11,POST,400,21
2021/08/08 13:10:11,POST,405,18
2021/08/08 13:10:11,POST,410,20
2021/08/08 13:10:11,POST,415,20
2021/08/08 13:10:11,POST,420,81
2021/08/08 13:10:11,POST,425,48
2021/08/08 13:10:12,POST,430,31
2021/08/08 13:10:12,POST,435,20
2021/08/08 13:10:12,POST,440,19
2021/08/08 13:10:12,POST,445,20
2021/08/08 13:10:12,POST,450,19
2021/08/08 13:10:12,POST,455,25
2021/08/08 13:10:12,POST,460,24
2021/08/08 13:10:13,POST,465,28
2021/08/08 13:10:13,POST,470,20
2021/08/08 13:10:13,POST,475,18
2021/08/08 13:10:13,POST,480,22
2021/08/08 13:10:13,POST,485,22
2021/08/08 13:10:13,POST,490,18
2021/08/08 13:10:13,POST,495,18
2021/08/08 13:10:13,POST,500,22
2021/08/08 13:10:14,POST,505,23
2021/08/08 13:10:14,POST,510,24
2021/08/08 13:10:14,POST,515,20
2021/08/08 13:10:14,POST,520,19
2021/08/08 13:10:14,POST,525,22
2021/08/08 13:10:14,POST,530,19
2021/08/08 13:10:14,POST,535,19
2021/08/08 13:10:14,POST,540,21
2021/08/08 13:10:14,POST,545,23
2021/08/08 13:10:15,POST,550,27
2021/08/08 13:10:15,POST,555,21
2021/08/08 13:10:15,POST,560,23
2021/08/08 13:10:15,POST,565,24
2021/08/08 13:10:15,POST,570,23
2021/08/08 13:10:15,POST,575,23
2021/08/08 13:10:15,POST,580,20
2021/08/08 13:10:16,POST,585,21
2021/08/08 13:10:16,POST,590,22
2021/08/08 13:10:16,POST,595,23
2021/08/08 13:10:16,POST,600,21
2021/08/08 13:10:16,POST,605,22
2021/08/08 13:10:16,POST,610,21
2021/08/08 13:10:16,POST,615,24
2021/08/08 13:10:16,POST,620,21
2021/08/08 13:10:17,POST,625,22
2021/08/08 13:10:17,POST,630,23
2021/08/08 13:10:17,POST,635,20
2021/08/08 13:10:17,POST,640,21
2021/08/08 13:10:17,POST,645,20
2021/08/08 13:10:17,POST,650,19
2021/08/08 13:10:17,POST,655,22
2021/08/08 13:10:17,POST,660,20
2021/08/08 13:10:18,POST,665,18
2021/08/08 13:10:19,POST,670,21
2021/08/08 13:10:19,POST,675,19
2021/08/08 13:10:19,POST,680,25
2021/08/08 13:10:19,POST,685,27
2021/08/08 13:10:19,POST,690,41
2021/08/08 13:10:19,POST,695,20
2021/08/08 13:10:20,POST,700,19
2021/08/08 13:10:20,POST,705,22
2021/08/08 13:10:20,POST,710,23
2021/08/08 13:10:20,POST,715,20
2021/08/08 13:10:20,POST,720,23
2021/08/08 13:10:20,POST,725,19
2021/08/08 13:10:20,POST,730,20
2021/08/08 13:10:20,POST,735,18
2021/08/08 13:10:20,POST,740,29
2021/08/08 13:10:21,POST,745,30
2021/08/08 13:10:21,POST,750,22
2021/08/08 13:10:21,POST,755,21
2021/08/08 13:10:21,POST,760,23
2021/08/08 13:10:21,POST,765,21
2021/08/08 13:10:21,POST,770,23
2021/08/08 13:10:22,POST,775,309
2021/08/08 13:10:23,POST,780,70
2021/08/08 13:10:23,POST,785,51
2021/08/08 13:10:24,POST,790,62
2021/08/08 13:10:24,POST,795,39
2021/08/08 13:10:24,POST,800,59
2021/08/08 13:10:26,POST,805,18
2021/08/08 13:10:27,POST,810,18
2021/08/08 13:10:27,POST,815,15
2021/08/08 13:10:27,POST,820,17
2021/08/08 13:10:27,POST,825,21
2021/08/08 13:10:27,POST,830,21
2021/08/08 13:10:27,POST,835,52
2021/08/08 13:10:27,POST,840,22
2021/08/08 13:10:28,POST,845,19
2021/08/08 13:10:28,POST,850,16
2021/08/08 13:10:28,POST,855,18
2021/08/08 13:10:28,POST,860,16
2021/08/08 13:10:28,POST,865,16
2021/08/08 13:10:28,POST,870,20
2021/08/08 13:10:28,POST,875,23
2021/08/08 13:10:28,POST,880,19
2021/08/08 13:10:28,POST,885,20
2021/08/08 13:10:28,POST,890,19
2021/08/08 13:10:29,POST,895,19
2021/08/08 13:10:29,POST,900,18
2021/08/08 13:10:29,POST,905,23
2021/08/08 13:10:29,POST,910,18
2021/08/08 13:10:29,POST,915,20
2021/08/08 13:10:29,POST,920,20
2021/08/08 13:10:29,POST,925,18
2021/08/08 13:10:29,POST,930,46
2021/08/08 13:10:30,POST,935,18
2021/08/08 13:10:30,POST,940,22
