time,method,number of record,elapsed time
2021/08/08 13:17:46,POST,15200,18
2021/08/08 13:17:48,POST,15300,16
2021/08/08 13:17:51,POST,15400,18
2021/08/08 13:17:54,POST,15500,42
2021/08/08 13:17:57,POST,15600,19
2021/08/08 13:17:59,POST,15700,17
2021/08/08 13:18:02,POST,15800,16
2021/08/08 13:18:05,POST,15900,17
2021/08/08 13:18:07,POST,16000,19
2021/08/08 13:18:09,POST,16100,17
2021/08/08 13:18:11,POST,16200,18
2021/08/08 13:18:14,POST,16300,19
2021/08/08 13:18:16,POST,16400,18
2021/08/08 13:18:18,POST,16500,22
2021/08/08 13:18:20,POST,16600,19
2021/08/08 13:18:23,POST,16700,18
2021/08/08 13:18:27,POST,16800,144
2021/08/08 13:18:30,POST,16900,20
2021/08/08 13:18:32,POST,17000,20
2021/08/08 13:18:35,POST,17100,19
2021/08/08 13:18:38,POST,17200,16
2021/08/08 13:18:40,POST,17300,20
2021/08/08 13:18:43,POST,17400,23
2021/08/08 13:18:45,POST,17500,18
2021/08/08 13:18:51,POST,17600,41
2021/08/08 13:18:54,POST,17700,21
2021/08/08 13:18:57,POST,17800,15
2021/08/08 13:18:59,POST,17900,44
2021/08/08 13:19:02,POST,18000,18
2021/08/08 13:19:04,POST,18100,17
2021/08/08 13:19:06,POST,18200,18
2021/08/08 13:19:08,POST,18300,16
2021/08/08 13:19:12,POST,18400,21
2021/08/08 13:19:15,POST,18500,20
2021/08/08 13:19:18,POST,18600,22
2021/08/08 13:19:20,POST,18700,19
2021/08/08 13:19:23,POST,18800,15
2021/08/08 13:19:25,POST,18900,20
2021/08/08 13:19:30,POST,19000,17
2021/08/08 13:19:33,POST,19100,17
2021/08/08 13:19:36,POST,19200,19
2021/08/08 13:19:38,POST,19300,17
2021/08/08 13:19:40,POST,19400,18
2021/08/08 13:19:43,POST,19500,75
2021/08/08 13:19:45,POST,19600,18
2021/08/08 13:19:47,POST,19700,17
2021/08/08 13:19:50,POST,19800,16
2021/08/08 13:19:53,POST,19900,18
2021/08/08 13:19:59,POST,20000,19
2021/08/08 13:20:02,POST,20100,18
2021/08/08 13:20:04,POST,20200,17
2021/08/08 13:20:07,POST,20300,40
2021/08/08 13:20:10,POST,20400,42
2021/08/08 13:20:33,POST,20500,16
2021/08/08 13:20:36,POST,20600,15
2021/08/08 13:20:37,POST,20700,16
2021/08/08 13:20:39,POST,20800,18
2021/08/08 13:20:42,POST,20900,15
2021/08/08 13:20:44,POST,21000,15
2021/08/08 13:20:46,POST,21100,16
2021/08/08 13:20:48,POST,21200,18
2021/08/08 13:20:50,POST,21300,17
2021/08/08 13:20:52,POST,21400,21
2021/08/08 13:20:54,POST,21500,17
2021/08/08 13:20:56,POST,21600,21
2021/08/08 13:20:59,POST,21700,17
2021/08/08 13:21:01,POST,21800,27
2021/08/08 13:21:03,POST,21900,20
2021/08/08 13:21:05,POST,22000,19
2021/08/08 13:21:07,POST,22100,113
2021/08/08 13:21:14,POST,22200,20
2021/08/08 13:21:16,POST,22300,24
2021/08/08 13:21:19,POST,22400,19
2021/08/08 13:21:22,POST,22500,16
2021/08/08 13:21:25,POST,22600,53
2021/08/08 13:21:27,POST,22700,16
2021/08/08 13:21:29,POST,22800,19
2021/08/08 13:21:40,POST,22900,16
2021/08/08 13:21:42,POST,23000,18
2021/08/08 13:21:44,POST,23100,16
2021/08/08 13:21:47,POST,23200,17
2021/08/08 13:21:50,POST,23300,18
2021/08/08 13:21:52,POST,23400,18
2021/08/08 13:21:55,POST,23500,19
2021/08/08 13:21:57,POST,23600,18
2021/08/08 13:21:59,POST,23700,19
2021/08/08 13:22:01,POST,23800,18
2021/08/08 13:22:03,POST,23900,20
2021/08/08 13:22:06,POST,24000,18
2021/08/08 13:22:09,POST,24100,26
2021/08/08 13:22:14,POST,24200,18
2021/08/08 13:22:19,POST,24300,16
2021/08/08 13:22:21,POST,24400,13
2021/08/08 13:22:25,POST,24500,15
2021/08/08 13:22:27,POST,24600,23
2021/08/08 13:22:30,POST,24700,22
2021/08/08 13:22:32,POST,24800,20
2021/08/08 13:22:34,POST,24900,23
2021/08/08 13:22:40,POST,25000,15
2021/08/08 13:22:43,POST,25100,17
2021/08/08 13:22:45,POST,25200,18
2021/08/08 13:22:48,POST,25300,25
2021/08/08 13:22:50,POST,25400,18
2021/08/08 13:22:52,POST,25500,21
2021/08/08 13:22:54,POST,25600,17
2021/08/08 13:22:56,POST,25700,16
2021/08/08 13:22:58,POST,25800,19
2021/08/08 13:23:04,POST,25900,133
2021/08/08 13:23:06,POST,26000,16
2021/08/08 13:23:09,POST,26100,39
2021/08/08 13:23:12,POST,26200,21
2021/08/08 13:23:15,POST,26300,18
2021/08/08 13:23:17,POST,26400,22
2021/08/08 13:23:19,POST,26500,24
2021/08/08 13:23:21,POST,26600,17
2021/08/08 13:23:23,POST,26700,20
2021/08/08 13:23:25,POST,26800,20
2021/08/08 13:23:30,POST,26900,18
2021/08/08 13:23:33,POST,27000,31
2021/08/08 13:23:36,POST,27100,18
2021/08/08 13:23:39,POST,27200,17
2021/08/08 13:23:41,POST,27300,22
2021/08/08 13:23:43,POST,27400,18
2021/08/08 13:23:45,POST,27500,18
2021/08/08 13:23:48,POST,27600,56
2021/08/08 13:23:53,POST,27700,19
2021/08/08 13:23:56,POST,27800,18
2021/08/08 13:23:58,POST,27900,18
2021/08/08 13:24:01,POST,28000,23
2021/08/08 13:24:04,POST,28100,19
2021/08/08 13:24:06,POST,28200,18
2021/08/08 13:24:08,POST,28300,26
2021/08/08 13:24:10,POST,28400,23
2021/08/08 13:24:13,POST,28500,16
2021/08/08 13:24:18,POST,28600,18
2021/08/08 13:24:21,POST,28700,18
2021/08/08 13:24:23,POST,28800,21
2021/08/08 13:24:26,POST,28900,20
2021/08/08 13:24:28,POST,29000,20
2021/08/08 13:24:32,POST,29100,18
2021/08/08 13:24:35,POST,29200,21
2021/08/08 13:24:38,POST,29300,21
2021/08/08 13:24:41,POST,29400,24
2021/08/08 13:24:44,POST,29500,18
2021/08/08 13:24:46,POST,29600,22
2021/08/08 13:24:48,POST,29700,17
2021/08/08 13:24:51,POST,29800,15
2021/08/08 13:24:52,POST,29900,20
2021/08/08 13:24:54,POST,30000,16
2021/08/08 13:25:04,POST,30100,15
2021/08/08 13:25:05,POST,30200,14
2021/08/08 13:25:07,POST,30300,16
2021/08/08 13:25:09,POST,30400,18
2021/08/08 13:25:11,POST,30500,20
2021/08/08 13:25:13,POST,30600,19
2021/08/08 13:25:16,POST,30700,26
2021/08/08 13:25:19,POST,30800,56
2021/08/08 13:25:23,POST,30900,23
2021/08/08 13:25:25,POST,31000,22
2021/08/08 13:25:28,POST,31100,18
2021/08/08 13:25:31,POST,31200,19
2021/08/08 13:25:38,POST,31300,22
2021/08/08 13:25:41,POST,31400,20
2021/08/08 13:25:43,POST,31500,21
2021/08/08 13:25:45,POST,31600,21
2021/08/08 13:25:48,POST,31700,21
2021/08/08 13:25:51,POST,31800,20
2021/08/08 13:25:53,POST,31900,18
2021/08/08 13:25:56,POST,32000,23
2021/08/08 13:25:58,POST,32100,18
2021/08/08 13:26:00,POST,32200,19
2021/08/08 13:26:03,POST,32300,20
2021/08/08 13:26:12,POST,32400,21
2021/08/08 13:26:19,POST,32500,17
2021/08/08 13:26:22,POST,32600,21
2021/08/08 13:26:25,POST,32700,18
2021/08/08 13:26:27,POST,32800,18
2021/08/08 13:26:29,POST,32900,16
2021/08/08 13:26:32,POST,33000,26
2021/08/08 13:26:34,POST,33100,19
2021/08/08 13:26:37,POST,33200,22
2021/08/08 13:26:39,POST,33300,23
2021/08/08 13:26:42,POST,33400,19
2021/08/08 13:26:45,POST,33500,22
2021/08/08 13:26:47,POST,33600,22
2021/08/08 13:26:50,POST,33700,24
2021/08/08 13:26:55,POST,33800,178
2021/08/08 13:26:58,POST,33900,22
2021/08/08 13:27:00,POST,34000,18
2021/08/08 13:27:03,POST,34100,19
2021/08/08 13:27:09,POST,34200,20
2021/08/08 13:27:11,POST,34300,19
2021/08/08 13:27:13,POST,34400,20
2021/08/08 13:27:17,POST,34500,18
2021/08/08 13:27:19,POST,34600,17
2021/08/08 13:27:22,POST,34700,18
2021/08/08 13:27:24,POST,34800,32
2021/08/08 13:27:27,POST,34900,22
2021/08/08 13:27:29,POST,35000,33
2021/08/08 13:27:32,POST,35100,19
2021/08/08 13:27:40,POST,35200,17
2021/08/08 13:27:42,POST,35300,24
2021/08/08 13:27:47,POST,35400,21
2021/08/08 13:27:50,POST,35500,24
2021/08/08 13:27:54,POST,35600,20
2021/08/08 13:27:57,POST,35700,20
2021/08/08 13:28:00,POST,35800,19
2021/08/08 13:28:02,POST,35900,19
2021/08/08 13:28:05,POST,36000,20
2021/08/08 13:28:08,POST,36100,32
2021/08/08 13:28:13,POST,36200,20
2021/08/08 13:28:16,POST,36300,15
2021/08/08 13:28:19,POST,36400,16
2021/08/08 13:28:21,POST,36500,17
2021/08/08 13:28:24,POST,36600,19
2021/08/08 13:28:26,POST,36700,17
2021/08/08 13:28:28,POST,36800,21
2021/08/08 13:28:30,POST,36900,21
2021/08/08 13:28:33,POST,37000,23
2021/08/08 13:28:35,POST,37100,19
2021/08/08 13:28:37,POST,37200,25
2021/08/08 13:28:40,POST,37300,26
2021/08/08 13:28:43,POST,37400,18
2021/08/08 13:28:54,POST,37500,19
2021/08/08 13:28:56,POST,37600,15
2021/08/08 13:28:58,POST,37700,19
2021/08/08 13:29:01,POST,37800,29
2021/08/08 13:29:07,POST,37900,20
2021/08/08 13:29:09,POST,38000,18
2021/08/08 13:29:12,POST,38100,119
2021/08/08 13:29:19,POST,38200,15
2021/08/08 13:29:22,POST,38300,17
2021/08/08 13:29:24,POST,38400,33
2021/08/08 13:29:27,POST,38500,22
2021/08/08 13:29:33,POST,38600,17
2021/08/08 13:29:35,POST,38700,18
2021/08/08 13:29:37,POST,38800,16
2021/08/08 13:29:41,POST,38900,21
2021/08/08 13:29:44,POST,39000,24
2021/08/08 13:29:46,POST,39100,28
2021/08/08 13:29:50,POST,39200,47
2021/08/08 13:29:57,POST,39300,14
2021/08/08 13:29:59,POST,39400,15
2021/08/08 13:30:02,POST,39500,19
2021/08/08 13:30:04,POST,39600,21
2021/08/08 13:30:06,POST,39700,18
2021/08/08 13:30:09,POST,39800,18
2021/08/08 13:30:12,POST,39900,22
2021/08/08 13:30:14,POST,40000,24
2021/08/08 13:30:17,POST,40100,18
2021/08/08 13:30:19,POST,40200,19
2021/08/08 13:30:22,POST,40300,19
2021/08/08 13:30:25,POST,40400,22
2021/08/08 13:30:27,POST,40500,21
2021/08/08 13:30:29,POST,40600,19
2021/08/08 13:30:33,POST,40700,43
2021/08/08 13:30:41,POST,40800,20
2021/08/08 13:30:49,POST,40900,24
2021/08/08 13:30:51,POST,41000,24
2021/08/08 13:30:56,POST,41100,18
2021/08/08 13:30:58,POST,41200,24
2021/08/08 13:31:00,POST,41300,17
2021/08/08 13:31:03,POST,41400,21
2021/08/08 13:31:05,POST,41500,19
2021/08/08 13:31:07,POST,41600,24
2021/08/08 13:31:11,POST,41700,19
2021/08/08 13:31:14,POST,41800,21
