time,method,number of record,elapsed time
2021/08/08 13:10:00,GET,0,574
2021/08/08 13:10:01,GET,10,7
2021/08/08 13:10:01,GET,20,14
2021/08/08 13:10:02,GET,30,6
2021/08/08 13:10:02,GET,40,6
2021/08/08 13:10:02,GET,50,6
2021/08/08 13:10:03,GET,60,6
2021/08/08 13:10:03,GET,70,6
2021/08/08 13:10:03,GET,80,6
2021/08/08 13:10:03,GET,90,6
2021/08/08 13:10:04,GET,100,6
2021/08/08 13:10:04,GET,110,6
2021/08/08 13:10:05,GET,120,6
2021/08/08 13:10:05,GET,130,6
2021/08/08 13:10:05,GET,140,6
2021/08/08 13:10:05,GET,150,3
2021/08/08 13:10:05,GET,160,5
2021/08/08 13:10:06,GET,170,7
2021/08/08 13:10:06,GET,180,6
2021/08/08 13:10:06,GET,190,6
2021/08/08 13:10:06,GET,200,6
2021/08/08 13:10:06,GET,210,5
2021/08/08 13:10:07,GET,220,4
2021/08/08 13:10:07,GET,230,6
2021/08/08 13:10:07,GET,240,6
2021/08/08 13:10:07,GET,250,5
2021/08/08 13:10:08,GET,260,46
2021/08/08 13:10:08,GET,270,6
2021/08/08 13:10:08,GET,280,6
2021/08/08 13:10:08,GET,290,6
2021/08/08 13:10:08,GET,300,6
2021/08/08 13:10:09,GET,310,6
2021/08/08 13:10:09,GET,320,6
2021/08/08 13:10:09,GET,330,6
2021/08/08 13:10:09,GET,340,8
2021/08/08 13:10:10,GET,350,7
2021/08/08 13:10:10,GET,360,5
2021/08/08 13:10:10,GET,370,6
2021/08/08 13:10:10,GET,380,4
2021/08/08 13:10:11,GET,390,6
2021/08/08 13:10:11,GET,400,5
2021/08/08 13:10:11,GET,410,7
2021/08/08 13:10:11,GET,420,7
2021/08/08 13:10:12,GET,430,7
2021/08/08 13:10:12,GET,440,6
2021/08/08 13:10:12,GET,450,6
2021/08/08 13:10:12,GET,460,7
2021/08/08 13:10:13,GET,470,5
2021/08/08 13:10:13,GET,480,6
2021/08/08 13:10:13,GET,490,6
2021/08/08 13:10:13,GET,500,6
2021/08/08 13:10:14,GET,510,6
2021/08/08 13:10:14,GET,520,6
2021/08/08 13:10:14,GET,530,6
2021/08/08 13:10:14,GET,540,7
2021/08/08 13:10:15,GET,550,10
2021/08/08 13:10:15,GET,560,6
2021/08/08 13:10:15,GET,570,7
2021/08/08 13:10:15,GET,580,7
2021/08/08 13:10:16,GET,590,7
2021/08/08 13:10:16,GET,600,6
2021/08/08 13:10:16,GET,610,8
2021/08/08 13:10:16,GET,620,12
2021/08/08 13:10:17,GET,630,6
2021/08/08 13:10:17,GET,640,6
2021/08/08 13:10:17,GET,650,8
2021/08/08 13:10:17,GET,660,6
2021/08/08 13:10:19,GET,670,7
2021/08/08 13:10:19,GET,680,7
2021/08/08 13:10:19,GET,690,7
2021/08/08 13:10:20,GET,700,6
2021/08/08 13:10:20,GET,710,8
2021/08/08 13:10:20,GET,720,6
2021/08/08 13:10:20,GET,730,6
2021/08/08 13:10:21,GET,740,9
2021/08/08 13:10:21,GET,750,6
2021/08/08 13:10:21,GET,760,6
2021/08/08 13:10:21,GET,770,9
2021/08/08 13:10:23,GET,780,18
2021/08/08 13:10:24,GET,790,6
2021/08/08 13:10:24,GET,800,4
2021/08/08 13:10:27,GET,810,6
2021/08/08 13:10:27,GET,820,6
2021/08/08 13:10:27,GET,830,6
2021/08/08 13:10:27,GET,840,7
2021/08/08 13:10:28,GET,850,5
2021/08/08 13:10:28,GET,860,5
2021/08/08 13:10:28,GET,870,6
2021/08/08 13:10:28,GET,880,6
2021/08/08 13:10:28,GET,890,6
2021/08/08 13:10:29,GET,900,6
2021/08/08 13:10:29,GET,910,6
2021/08/08 13:10:29,GET,920,6
2021/08/08 13:10:29,GET,930,6
2021/08/08 13:10:30,GET,940,5
2021/08/08 13:10:30,GET,950,6
2021/08/08 13:10:30,GET,960,6
2021/08/08 13:10:30,GET,970,5
2021/08/08 13:10:31,GET,980,5
2021/08/08 13:10:31,GET,990,5
2021/08/08 13:10:31,GET,1000,4
2021/08/08 13:10:31,GET,1010,6
2021/08/08 13:10:32,GET,1020,4
2021/08/08 13:10:32,GET,1030,5
2021/08/08 13:10:32,GET,1040,5
2021/08/08 13:10:32,GET,1050,8
2021/08/08 13:10:33,GET,1060,4
2021/08/08 13:10:33,GET,1070,9
2021/08/08 13:10:33,GET,1080,7
2021/08/08 13:10:34,GET,1090,7
2021/08/08 13:10:34,GET,1100,6
2021/08/08 13:10:34,GET,1110,5
2021/08/08 13:10:34,GET,1120,7
2021/08/08 13:10:34,GET,1130,5
2021/08/08 13:10:35,GET,1140,5
2021/08/08 13:10:35,GET,1150,7
2021/08/08 13:10:35,GET,1160,5
2021/08/08 13:10:36,GET,1170,7
2021/08/08 13:10:36,GET,1180,4
2021/08/08 13:10:36,GET,1190,4
2021/08/08 13:10:36,GET,1200,5
2021/08/08 13:10:37,GET,1210,4
2021/08/08 13:10:37,GET,1220,5
2021/08/08 13:10:37,GET,1230,6
2021/08/08 13:10:37,GET,1240,5
2021/08/08 13:10:37,GET,1250,7
2021/08/08 13:10:38,GET,1260,6
2021/08/08 13:10:39,GET,1270,6
2021/08/08 13:10:39,GET,1280,16
2021/08/08 13:10:40,GET,1290,5
2021/08/08 13:10:40,GET,1300,6
2021/08/08 13:10:40,GET,1310,7
2021/08/08 13:10:41,GET,1320,6
2021/08/08 13:10:41,GET,1330,4
2021/08/08 13:10:41,GET,1340,4
2021/08/08 13:10:42,GET,1350,4
2021/08/08 13:10:42,GET,1360,5
2021/08/08 13:10:42,GET,1370,6
2021/08/08 13:10:42,GET,1380,6
2021/08/08 13:10:42,GET,1390,6
2021/08/08 13:10:43,GET,1400,4
2021/08/08 13:10:43,GET,1410,7
2021/08/08 13:10:44,GET,1420,4
2021/08/08 13:10:44,GET,1430,4
2021/08/08 13:10:45,GET,1440,4
2021/08/08 13:10:45,GET,1450,4
2021/08/08 13:10:45,GET,1460,3
2021/08/08 13:10:45,GET,1470,6
2021/08/08 13:10:45,GET,1480,7
2021/08/08 13:10:46,GET,1490,5
2021/08/08 13:10:46,GET,1500,6
2021/08/08 13:10:46,GET,1510,6
2021/08/08 13:10:46,GET,1520,4
2021/08/08 13:10:47,GET,1530,6
2021/08/08 13:10:47,GET,1540,5
2021/08/08 13:10:47,GET,1550,5
2021/08/08 13:10:47,GET,1560,5
2021/08/08 13:10:48,GET,1570,6
2021/08/08 13:10:48,GET,1580,7
2021/08/08 13:10:49,GET,1590,4
2021/08/08 13:10:49,GET,1600,7
2021/08/08 13:10:49,GET,1610,4
2021/08/08 13:10:49,GET,1620,7
2021/08/08 13:10:49,GET,1630,5
2021/08/08 13:10:50,GET,1640,5
2021/08/08 13:10:50,GET,1650,5
2021/08/08 13:10:50,GET,1660,5
2021/08/08 13:10:50,GET,1670,4
2021/08/08 13:10:51,GET,1680,7
2021/08/08 13:10:51,GET,1690,5
2021/08/08 13:10:51,GET,1700,6
2021/08/08 13:10:51,GET,1710,6
2021/08/08 13:10:52,GET,1720,8
2021/08/08 13:10:52,GET,1730,4
2021/08/08 13:10:52,GET,1740,5
2021/08/08 13:10:53,GET,1750,6
2021/08/08 13:10:53,GET,1760,5
2021/08/08 13:10:53,GET,1770,6
2021/08/08 13:10:53,GET,1780,6
2021/08/08 13:10:53,GET,1790,5
2021/08/08 13:10:54,GET,1800,6
2021/08/08 13:10:54,GET,1810,3
2021/08/08 13:10:54,GET,1820,6
2021/08/08 13:10:55,GET,1830,5
2021/08/08 13:10:55,GET,1840,6
2021/08/08 13:10:55,GET,1850,9
2021/08/08 13:10:56,GET,1860,6
2021/08/08 13:10:56,GET,1870,6
2021/08/08 13:10:57,GET,1880,5
2021/08/08 13:10:58,GET,1890,4
2021/08/08 13:10:58,GET,1900,4
2021/08/08 13:10:58,GET,1910,6
2021/08/08 13:10:58,GET,1920,14
2021/08/08 13:10:59,GET,1930,5
2021/08/08 13:10:59,GET,1940,6
2021/08/08 13:11:05,GET,1950,6
2021/08/08 13:11:05,GET,1960,3
2021/08/08 13:11:05,GET,1970,6
2021/08/08 13:11:06,GET,1980,4
2021/08/08 13:11:06,GET,1990,5
2021/08/08 13:11:06,GET,2000,3
2021/08/08 13:11:06,GET,2010,4
2021/08/08 13:11:07,GET,2020,4
2021/08/08 13:11:07,GET,2030,4
2021/08/08 13:11:07,GET,2040,9
2021/08/08 13:11:07,GET,2050,4
2021/08/08 13:11:07,GET,2060,6
2021/08/08 13:11:08,GET,2070,6
2021/08/08 13:11:08,GET,2080,5
2021/08/08 13:11:08,GET,2090,5
2021/08/08 13:11:08,GET,2100,5
2021/08/08 13:11:09,GET,2110,5
2021/08/08 13:11:09,GET,2120,4
2021/08/08 13:11:09,GET,2130,6
2021/08/08 13:11:09,GET,2140,6
2021/08/08 13:11:09,GET,2150,5
2021/08/08 13:11:10,GET,2160,6
2021/08/08 13:11:10,GET,2170,6
2021/08/08 13:11:10,GET,2180,5
2021/08/08 13:11:11,GET,2190,5
2021/08/08 13:11:11,GET,2200,4
2021/08/08 13:11:12,GET,2210,7
2021/08/08 13:11:12,GET,2220,4
2021/08/08 13:11:13,GET,2230,5
2021/08/08 13:11:13,GET,2240,5
